DF_split,Shape,Equilibria,PU,PL
QRE_it,QRE,QRE_it,0.240151049,0.21960493
QRE_it,QRE,QRE_it,0.240136939,0.219612512
QRE_it,QRE,QRE_it,0.240122838,0.21962009
QRE_it,QRE,QRE_it,0.240108747,0.219627665
QRE_it,QRE,QRE_it,0.240094665,0.219635237
QRE_it,QRE,QRE_it,0.240080593,0.219642804
QRE_it,QRE,QRE_it,0.24006653,0.219650369
QRE_it,QRE,QRE_it,0.240052477,0.21965793
QRE_it,QRE,QRE_it,0.240038434,0.219665487
QRE_it,QRE,QRE_it,0.2400244,0.219673041
QRE_it,QRE,QRE_it,0.240010376,0.219680592
QRE_it,QRE,QRE_it,0.239996361,0.219688139
QRE_it,QRE,QRE_it,0.239982356,0.219695682
QRE_it,QRE,QRE_it,0.23996836,0.219703222
QRE_it,QRE,QRE_it,0.239954373,0.219710759
QRE_it,QRE,QRE_it,0.239940397,0.219718292
QRE_it,QRE,QRE_it,0.239926429,0.219725822
QRE_it,QRE,QRE_it,0.239912471,0.219733348
QRE_it,QRE,QRE_it,0.239898523,0.219740871
QRE_it,QRE,QRE_it,0.239884584,0.21974839
QRE_it,QRE,QRE_it,0.239870655,0.219755906
QRE_it,QRE,QRE_it,0.239856735,0.219763418
QRE_it,QRE,QRE_it,0.239842824,0.219770927
QRE_it,QRE,QRE_it,0.239828923,0.219778433
QRE_it,QRE,QRE_it,0.239815031,0.219785935
QRE_it,QRE,QRE_it,0.239801148,0.219793433
QRE_it,QRE,QRE_it,0.239787275,0.219800929
QRE_it,QRE,QRE_it,0.239773412,0.21980842
QRE_it,QRE,QRE_it,0.239759557,0.219815909
QRE_it,QRE,QRE_it,0.239745712,0.219823393
QRE_it,QRE,QRE_it,0.239731877,0.219830875
QRE_it,QRE,QRE_it,0.23971805,0.219838353
QRE_it,QRE,QRE_it,0.239704233,0.219845827
QRE_it,QRE,QRE_it,0.239690426,0.219853299
QRE_it,QRE,QRE_it,0.239676627,0.219860766
QRE_it,QRE,QRE_it,0.239662838,0.219868231
QRE_it,QRE,QRE_it,0.239649059,0.219875692
QRE_it,QRE,QRE_it,0.239635288,0.219883149
QRE_it,QRE,QRE_it,0.239621527,0.219890603
QRE_it,QRE,QRE_it,0.239607775,0.219898054
QRE_it,QRE,QRE_it,0.239594032,0.219905501
QRE_it,QRE,QRE_it,0.239580299,0.219912945
QRE_it,QRE,QRE_it,0.239566575,0.219920385
QRE_it,QRE,QRE_it,0.23955286,0.219927822
QRE_it,QRE,QRE_it,0.239539154,0.219935256
QRE_it,QRE,QRE_it,0.239525458,0.219942686
QRE_it,QRE,QRE_it,0.23951177,0.219950113
QRE_it,QRE,QRE_it,0.239498092,0.219957536
QRE_it,QRE,QRE_it,0.239484423,0.219964956
QRE_it,QRE,QRE_it,0.239470763,0.219972372
QRE_it,QRE,QRE_it,0.239457113,0.219979786
QRE_it,QRE,QRE_it,0.239443471,0.219987195
QRE_it,QRE,QRE_it,0.239429839,0.219994602
QRE_it,QRE,QRE_it,0.239416216,0.220002005
QRE_it,QRE,QRE_it,0.239402602,0.220009404
QRE_it,QRE,QRE_it,0.239388997,0.220016801
QRE_it,QRE,QRE_it,0.239375401,0.220024194
QRE_it,QRE,QRE_it,0.239361814,0.220031583
QRE_it,QRE,QRE_it,0.239348237,0.220038969
QRE_it,QRE,QRE_it,0.239334668,0.220046352
QRE_it,QRE,QRE_it,0.239321109,0.220053731
QRE_it,QRE,QRE_it,0.239307558,0.220061107
QRE_it,QRE,QRE_it,0.239294017,0.22006848
QRE_it,QRE,QRE_it,0.239280485,0.220075849
QRE_it,QRE,QRE_it,0.239266962,0.220083215
QRE_it,QRE,QRE_it,0.239253447,0.220090578
QRE_it,QRE,QRE_it,0.239239942,0.220097937
QRE_it,QRE,QRE_it,0.239226446,0.220105293
QRE_it,QRE,QRE_it,0.239212959,0.220112645
QRE_it,QRE,QRE_it,0.239199481,0.220119994
QRE_it,QRE,QRE_it,0.239186012,0.22012734
QRE_it,QRE,QRE_it,0.239172551,0.220134682
QRE_it,QRE,QRE_it,0.2391591,0.220142021
QRE_it,QRE,QRE_it,0.239145658,0.220149357
QRE_it,QRE,QRE_it,0.239132225,0.22015669
QRE_it,QRE,QRE_it,0.2391188,0.220164019
QRE_it,QRE,QRE_it,0.239105385,0.220171344
QRE_it,QRE,QRE_it,0.239091978,0.220178667
QRE_it,QRE,QRE_it,0.239078581,0.220185986
QRE_it,QRE,QRE_it,0.239065192,0.220193301
QRE_it,QRE,QRE_it,0.239051812,0.220200614
QRE_it,QRE,QRE_it,0.239038441,0.220207923
QRE_it,QRE,QRE_it,0.239025079,0.220215228
QRE_it,QRE,QRE_it,0.239011726,0.220222531
QRE_it,QRE,QRE_it,0.238998382,0.22022983
QRE_it,QRE,QRE_it,0.238985046,0.220237125
QRE_it,QRE,QRE_it,0.23897172,0.220244418
QRE_it,QRE,QRE_it,0.238958402,0.220251707
QRE_it,QRE,QRE_it,0.238945093,0.220258993
QRE_it,QRE,QRE_it,0.238931793,0.220266275
QRE_it,QRE,QRE_it,0.238918502,0.220273554
QRE_it,QRE,QRE_it,0.23890522,0.22028083
QRE_it,QRE,QRE_it,0.238891946,0.220288103
QRE_it,QRE,QRE_it,0.238878681,0.220295372
QRE_it,QRE,QRE_it,0.238865425,0.220302638
QRE_it,QRE,QRE_it,0.238852178,0.2203099
QRE_it,QRE,QRE_it,0.238838939,0.22031716
QRE_it,QRE,QRE_it,0.238825709,0.220324416
QRE_it,QRE,QRE_it,0.238812488,0.220331668
QRE_it,QRE,QRE_it,0.238799276,0.220338918
QRE_it,QRE,QRE_it,0.238786072,0.220346164
QRE_it,QRE,QRE_it,0.238772878,0.220353407
QRE_it,QRE,QRE_it,0.238759691,0.220360646
QRE_it,QRE,QRE_it,0.238746514,0.220367883
QRE_it,QRE,QRE_it,0.238733345,0.220375116
QRE_it,QRE,QRE_it,0.238720185,0.220382345
QRE_it,QRE,QRE_it,0.238707034,0.220389572
QRE_it,QRE,QRE_it,0.238693891,0.220396795
QRE_it,QRE,QRE_it,0.238680757,0.220404015
QRE_it,QRE,QRE_it,0.238667632,0.220411231
QRE_it,QRE,QRE_it,0.238654515,0.220418444
QRE_it,QRE,QRE_it,0.238641407,0.220425655
QRE_it,QRE,QRE_it,0.238628307,0.220432861
QRE_it,QRE,QRE_it,0.238615217,0.220440065
QRE_it,QRE,QRE_it,0.238602134,0.220447265
QRE_it,QRE,QRE_it,0.238589061,0.220454462
QRE_it,QRE,QRE_it,0.238575996,0.220461656
QRE_it,QRE,QRE_it,0.238562939,0.220468846
QRE_it,QRE,QRE_it,0.238549891,0.220476033
QRE_it,QRE,QRE_it,0.238536852,0.220483217
QRE_it,QRE,QRE_it,0.238523821,0.220490398
QRE_it,QRE,QRE_it,0.238510799,0.220497575
QRE_it,QRE,QRE_it,0.238497785,0.22050475
QRE_it,QRE,QRE_it,0.23848478,0.220511921
QRE_it,QRE,QRE_it,0.238471784,0.220519088
QRE_it,QRE,QRE_it,0.238458796,0.220526253
QRE_it,QRE,QRE_it,0.238445816,0.220533414
QRE_it,QRE,QRE_it,0.238432845,0.220540572
QRE_it,QRE,QRE_it,0.238419883,0.220547727
QRE_it,QRE,QRE_it,0.238406929,0.220554878
QRE_it,QRE,QRE_it,0.238393983,0.220562026
QRE_it,QRE,QRE_it,0.238381046,0.220569171
QRE_it,QRE,QRE_it,0.238368117,0.220576313
QRE_it,QRE,QRE_it,0.238355197,0.220583452
QRE_it,QRE,QRE_it,0.238342285,0.220590587
QRE_it,QRE,QRE_it,0.238329382,0.220597719
QRE_it,QRE,QRE_it,0.238316487,0.220604848
QRE_it,QRE,QRE_it,0.238303601,0.220611974
QRE_it,QRE,QRE_it,0.238290723,0.220619096
QRE_it,QRE,QRE_it,0.238277853,0.220626216
QRE_it,QRE,QRE_it,0.238264992,0.220633332
QRE_it,QRE,QRE_it,0.238252139,0.220640444
QRE_it,QRE,QRE_it,0.238239295,0.220647554
QRE_it,QRE,QRE_it,0.238226459,0.22065466
QRE_it,QRE,QRE_it,0.238213631,0.220661764
QRE_it,QRE,QRE_it,0.238200812,0.220668864
QRE_it,QRE,QRE_it,0.238188001,0.22067596
QRE_it,QRE,QRE_it,0.238175198,0.220683054
QRE_it,QRE,QRE_it,0.238162404,0.220690144
QRE_it,QRE,QRE_it,0.238149618,0.220697232
QRE_it,QRE,QRE_it,0.23813684,0.220704316
QRE_it,QRE,QRE_it,0.238124071,0.220711396
QRE_it,QRE,QRE_it,0.23811131,0.220718474
QRE_it,QRE,QRE_it,0.238098557,0.220725548
QRE_it,QRE,QRE_it,0.238085813,0.22073262
QRE_it,QRE,QRE_it,0.238073077,0.220739688
QRE_it,QRE,QRE_it,0.238060349,0.220746752
QRE_it,QRE,QRE_it,0.238047629,0.220753814
QRE_it,QRE,QRE_it,0.238034918,0.220760873
QRE_it,QRE,QRE_it,0.238022215,0.220767928
QRE_it,QRE,QRE_it,0.23800952,0.22077498
QRE_it,QRE,QRE_it,0.237996833,0.220782029
QRE_it,QRE,QRE_it,0.237984155,0.220789075
QRE_it,QRE,QRE_it,0.237971485,0.220796118
QRE_it,QRE,QRE_it,0.237958823,0.220803157
QRE_it,QRE,QRE_it,0.237946169,0.220810193
QRE_it,QRE,QRE_it,0.237933523,0.220817226
QRE_it,QRE,QRE_it,0.237920886,0.220824256
QRE_it,QRE,QRE_it,0.237908257,0.220831283
QRE_it,QRE,QRE_it,0.237895636,0.220838307
QRE_it,QRE,QRE_it,0.237883023,0.220845327
QRE_it,QRE,QRE_it,0.237870418,0.220852345
QRE_it,QRE,QRE_it,0.237857822,0.220859359
QRE_it,QRE,QRE_it,0.237845233,0.22086637
QRE_it,QRE,QRE_it,0.237832653,0.220873378
QRE_it,QRE,QRE_it,0.237820081,0.220880383
QRE_it,QRE,QRE_it,0.237807517,0.220887384
QRE_it,QRE,QRE_it,0.237794961,0.220894383
QRE_it,QRE,QRE_it,0.237782413,0.220901378
QRE_it,QRE,QRE_it,0.237769873,0.22090837
QRE_it,QRE,QRE_it,0.237757341,0.220915359
QRE_it,QRE,QRE_it,0.237744818,0.220922345
QRE_it,QRE,QRE_it,0.237732302,0.220929328
QRE_it,QRE,QRE_it,0.237719795,0.220936307
QRE_it,QRE,QRE_it,0.237707295,0.220943284
QRE_it,QRE,QRE_it,0.237694804,0.220950257
QRE_it,QRE,QRE_it,0.237682321,0.220957228
QRE_it,QRE,QRE_it,0.237669846,0.220964195
QRE_it,QRE,QRE_it,0.237657378,0.220971159
QRE_it,QRE,QRE_it,0.237644919,0.220978119
QRE_it,QRE,QRE_it,0.237632468,0.220985077
QRE_it,QRE,QRE_it,0.237620025,0.220992032
QRE_it,QRE,QRE_it,0.23760759,0.220998983
QRE_it,QRE,QRE_it,0.237595162,0.221005932
QRE_it,QRE,QRE_it,0.237582743,0.221012877
QRE_it,QRE,QRE_it,0.237570332,0.221019819
QRE_it,QRE,QRE_it,0.237557929,0.221026758
QRE_it,QRE,QRE_it,0.237545533,0.221033694
QRE_it,QRE,QRE_it,0.237533146,0.221040627
QRE_it,QRE,QRE_it,0.237520766,0.221047557
QRE_it,QRE,QRE_it,0.237508395,0.221054484
QRE_it,QRE,QRE_it,0.237496031,0.221061407
QRE_it,QRE,QRE_it,0.237483676,0.221068328
QRE_it,QRE,QRE_it,0.237471328,0.221075245
QRE_it,QRE,QRE_it,0.237458988,0.221082159
QRE_it,QRE,QRE_it,0.237446656,0.22108907
QRE_it,QRE,QRE_it,0.237434332,0.221095979
QRE_it,QRE,QRE_it,0.237422016,0.221102884
QRE_it,QRE,QRE_it,0.237409708,0.221109785
QRE_it,QRE,QRE_it,0.237397407,0.221116684
QRE_it,QRE,QRE_it,0.237385115,0.22112358
QRE_it,QRE,QRE_it,0.23737283,0.221130473
QRE_it,QRE,QRE_it,0.237360553,0.221137362
QRE_it,QRE,QRE_it,0.237348284,0.221144249
QRE_it,QRE,QRE_it,0.237336023,0.221151132
QRE_it,QRE,QRE_it,0.23732377,0.221158013
QRE_it,QRE,QRE_it,0.237311524,0.22116489
QRE_it,QRE,QRE_it,0.237299286,0.221171764
QRE_it,QRE,QRE_it,0.237287056,0.221178635
QRE_it,QRE,QRE_it,0.237274834,0.221185503
QRE_it,QRE,QRE_it,0.23726262,0.221192369
QRE_it,QRE,QRE_it,0.237250413,0.221199231
QRE_it,QRE,QRE_it,0.237238215,0.221206089
QRE_it,QRE,QRE_it,0.237226024,0.221212945
QRE_it,QRE,QRE_it,0.23721384,0.221219798
QRE_it,QRE,QRE_it,0.237201665,0.221226648
QRE_it,QRE,QRE_it,0.237189497,0.221233495
QRE_it,QRE,QRE_it,0.237177337,0.221240338
QRE_it,QRE,QRE_it,0.237165185,0.221247179
QRE_it,QRE,QRE_it,0.23715304,0.221254016
QRE_it,QRE,QRE_it,0.237140903,0.221260851
QRE_it,QRE,QRE_it,0.237128774,0.221267682
QRE_it,QRE,QRE_it,0.237116653,0.221274511
QRE_it,QRE,QRE_it,0.237104539,0.221281336
QRE_it,QRE,QRE_it,0.237092433,0.221288158
QRE_it,QRE,QRE_it,0.237080335,0.221294978
QRE_it,QRE,QRE_it,0.237068244,0.221301794
QRE_it,QRE,QRE_it,0.237056161,0.221308607
QRE_it,QRE,QRE_it,0.237044086,0.221315417
QRE_it,QRE,QRE_it,0.237032018,0.221322225
QRE_it,QRE,QRE_it,0.237019958,0.221329029
QRE_it,QRE,QRE_it,0.237007906,0.22133583
QRE_it,QRE,QRE_it,0.236995861,0.221342628
QRE_it,QRE,QRE_it,0.236983824,0.221349423
QRE_it,QRE,QRE_it,0.236971794,0.221356215
QRE_it,QRE,QRE_it,0.236959772,0.221363004
QRE_it,QRE,QRE_it,0.236947758,0.22136979
QRE_it,QRE,QRE_it,0.236935751,0.221376573
QRE_it,QRE,QRE_it,0.236923752,0.221383353
QRE_it,QRE,QRE_it,0.23691176,0.22139013
QRE_it,QRE,QRE_it,0.236899776,0.221396904
QRE_it,QRE,QRE_it,0.2368878,0.221403675
QRE_it,QRE,QRE_it,0.236875831,0.221410443
QRE_it,QRE,QRE_it,0.23686387,0.221417208
QRE_it,QRE,QRE_it,0.236851916,0.22142397
QRE_it,QRE,QRE_it,0.23683997,0.221430729
QRE_it,QRE,QRE_it,0.236828031,0.221437485
QRE_it,QRE,QRE_it,0.2368161,0.221444238
QRE_it,QRE,QRE_it,0.236804176,0.221450988
QRE_it,QRE,QRE_it,0.23679226,0.221457735
QRE_it,QRE,QRE_it,0.236780351,0.221464479
QRE_it,QRE,QRE_it,0.23676845,0.22147122
QRE_it,QRE,QRE_it,0.236756557,0.221477958
QRE_it,QRE,QRE_it,0.23674467,0.221484693
QRE_it,QRE,QRE_it,0.236732792,0.221491425
QRE_it,QRE,QRE_it,0.236720921,0.221498154
QRE_it,QRE,QRE_it,0.236709057,0.22150488
QRE_it,QRE,QRE_it,0.236697201,0.221511603
QRE_it,QRE,QRE_it,0.236685352,0.221518323
QRE_it,QRE,QRE_it,0.23667351,0.22152504
QRE_it,QRE,QRE_it,0.236661676,0.221531754
QRE_it,QRE,QRE_it,0.23664985,0.221538466
QRE_it,QRE,QRE_it,0.236638031,0.221545174
QRE_it,QRE,QRE_it,0.236626219,0.221551879
QRE_it,QRE,QRE_it,0.236614415,0.221558581
QRE_it,QRE,QRE_it,0.236602618,0.221565281
QRE_it,QRE,QRE_it,0.236590828,0.221571977
QRE_it,QRE,QRE_it,0.236579046,0.22157867
QRE_it,QRE,QRE_it,0.236567271,0.221585361
QRE_it,QRE,QRE_it,0.236555504,0.221592048
QRE_it,QRE,QRE_it,0.236543744,0.221598733
QRE_it,QRE,QRE_it,0.236531992,0.221605414
QRE_it,QRE,QRE_it,0.236520246,0.221612093
QRE_it,QRE,QRE_it,0.236508508,0.221618769
QRE_it,QRE,QRE_it,0.236496778,0.221625442
QRE_it,QRE,QRE_it,0.236485055,0.221632111
QRE_it,QRE,QRE_it,0.236473339,0.221638778
QRE_it,QRE,QRE_it,0.23646163,0.221645442
QRE_it,QRE,QRE_it,0.236449929,0.221652103
QRE_it,QRE,QRE_it,0.236438235,0.221658761
QRE_it,QRE,QRE_it,0.236426548,0.221665416
QRE_it,QRE,QRE_it,0.236414869,0.221672068
QRE_it,QRE,QRE_it,0.236403197,0.221678717
QRE_it,QRE,QRE_it,0.236391532,0.221685364
QRE_it,QRE,QRE_it,0.236379874,0.221692007
QRE_it,QRE,QRE_it,0.236368224,0.221698647
QRE_it,QRE,QRE_it,0.236356581,0.221705285
QRE_it,QRE,QRE_it,0.236344945,0.221711919
QRE_it,QRE,QRE_it,0.236333317,0.221718551
QRE_it,QRE,QRE_it,0.236321696,0.22172518
QRE_it,QRE,QRE_it,0.236310082,0.221731806
QRE_it,QRE,QRE_it,0.236298475,0.221738428
QRE_it,QRE,QRE_it,0.236286875,0.221745048
QRE_it,QRE,QRE_it,0.236275283,0.221751665
QRE_it,QRE,QRE_it,0.236263698,0.22175828
QRE_it,QRE,QRE_it,0.23625212,0.221764891
QRE_it,QRE,QRE_it,0.236240549,0.221771499
QRE_it,QRE,QRE_it,0.236228985,0.221778105
QRE_it,QRE,QRE_it,0.236217429,0.221784707
QRE_it,QRE,QRE_it,0.23620588,0.221791307
QRE_it,QRE,QRE_it,0.236194338,0.221797903
QRE_it,QRE,QRE_it,0.236182803,0.221804497
QRE_it,QRE,QRE_it,0.236171275,0.221811088
QRE_it,QRE,QRE_it,0.236159755,0.221817676
QRE_it,QRE,QRE_it,0.236148241,0.221824261
QRE_it,QRE,QRE_it,0.236136735,0.221830843
QRE_it,QRE,QRE_it,0.236125236,0.221837422
QRE_it,QRE,QRE_it,0.236113744,0.221843999
QRE_it,QRE,QRE_it,0.236102259,0.221850572
QRE_it,QRE,QRE_it,0.236090781,0.221857143
QRE_it,QRE,QRE_it,0.23607931,0.221863711
QRE_it,QRE,QRE_it,0.236067847,0.221870276
QRE_it,QRE,QRE_it,0.23605639,0.221876838
QRE_it,QRE,QRE_it,0.236044941,0.221883397
QRE_it,QRE,QRE_it,0.236033498,0.221889953
QRE_it,QRE,QRE_it,0.236022063,0.221896506
QRE_it,QRE,QRE_it,0.236010635,0.221903057
QRE_it,QRE,QRE_it,0.235999214,0.221909604
QRE_it,QRE,QRE_it,0.2359878,0.221916149
QRE_it,QRE,QRE_it,0.235976393,0.221922691
QRE_it,QRE,QRE_it,0.235964993,0.22192923
QRE_it,QRE,QRE_it,0.2359536,0.221935766
QRE_it,QRE,QRE_it,0.235942214,0.221942299
QRE_it,QRE,QRE_it,0.235930835,0.22194883
QRE_it,QRE,QRE_it,0.235919463,0.221955357
QRE_it,QRE,QRE_it,0.235908098,0.221961882
QRE_it,QRE,QRE_it,0.23589674,0.221968404
QRE_it,QRE,QRE_it,0.235885389,0.221974923
QRE_it,QRE,QRE_it,0.235874045,0.221981439
QRE_it,QRE,QRE_it,0.235862708,0.221987952
QRE_it,QRE,QRE_it,0.235851378,0.221994462
QRE_it,QRE,QRE_it,0.235840055,0.22200097
QRE_it,QRE,QRE_it,0.235828739,0.222007475
QRE_it,QRE,QRE_it,0.23581743,0.222013976
QRE_it,QRE,QRE_it,0.235806128,0.222020475
QRE_it,QRE,QRE_it,0.235794833,0.222026972
QRE_it,QRE,QRE_it,0.235783544,0.222033465
QRE_it,QRE,QRE_it,0.235772263,0.222039955
QRE_it,QRE,QRE_it,0.235760989,0.222046443
QRE_it,QRE,QRE_it,0.235749721,0.222052928
QRE_it,QRE,QRE_it,0.235738461,0.22205941
QRE_it,QRE,QRE_it,0.235727207,0.222065889
QRE_it,QRE,QRE_it,0.23571596,0.222072365
QRE_it,QRE,QRE_it,0.23570472,0.222078839
QRE_it,QRE,QRE_it,0.235693488,0.222085309
QRE_it,QRE,QRE_it,0.235682261,0.222091777
QRE_it,QRE,QRE_it,0.235671042,0.222098242
QRE_it,QRE,QRE_it,0.23565983,0.222104704
QRE_it,QRE,QRE_it,0.235648624,0.222111164
QRE_it,QRE,QRE_it,0.235637426,0.22211762
QRE_it,QRE,QRE_it,0.235626234,0.222124074
QRE_it,QRE,QRE_it,0.235615049,0.222130525
QRE_it,QRE,QRE_it,0.235603871,0.222136973
QRE_it,QRE,QRE_it,0.2355927,0.222143418
QRE_it,QRE,QRE_it,0.235581536,0.222149861
QRE_it,QRE,QRE_it,0.235570378,0.2221563
QRE_it,QRE,QRE_it,0.235559227,0.222162737
QRE_it,QRE,QRE_it,0.235548083,0.222169171
QRE_it,QRE,QRE_it,0.235536946,0.222175602
QRE_it,QRE,QRE_it,0.235525816,0.222182031
QRE_it,QRE,QRE_it,0.235514692,0.222188456
QRE_it,QRE,QRE_it,0.235503575,0.222194879
QRE_it,QRE,QRE_it,0.235492465,0.222201299
QRE_it,QRE,QRE_it,0.235481362,0.222207717
QRE_it,QRE,QRE_it,0.235470266,0.222214131
QRE_it,QRE,QRE_it,0.235459176,0.222220543
QRE_it,QRE,QRE_it,0.235448093,0.222226951
QRE_it,QRE,QRE_it,0.235437017,0.222233358
QRE_it,QRE,QRE_it,0.235425947,0.222239761
QRE_it,QRE,QRE_it,0.235414885,0.222246161
QRE_it,QRE,QRE_it,0.235403829,0.222252559
QRE_it,QRE,QRE_it,0.235392779,0.222258954
QRE_it,QRE,QRE_it,0.235381737,0.222265346
QRE_it,QRE,QRE_it,0.235370701,0.222271735
QRE_it,QRE,QRE_it,0.235359672,0.222278122
QRE_it,QRE,QRE_it,0.235348649,0.222284506
QRE_it,QRE,QRE_it,0.235337634,0.222290887
QRE_it,QRE,QRE_it,0.235326625,0.222297265
QRE_it,QRE,QRE_it,0.235315622,0.222303641
QRE_it,QRE,QRE_it,0.235304627,0.222310013
QRE_it,QRE,QRE_it,0.235293638,0.222316383
QRE_it,QRE,QRE_it,0.235282655,0.22232275
QRE_it,QRE,QRE_it,0.23527168,0.222329115
QRE_it,QRE,QRE_it,0.235260711,0.222335477
QRE_it,QRE,QRE_it,0.235249748,0.222341835
QRE_it,QRE,QRE_it,0.235238792,0.222348192
QRE_it,QRE,QRE_it,0.235227843,0.222354545
QRE_it,QRE,QRE_it,0.235216901,0.222360896
QRE_it,QRE,QRE_it,0.235205965,0.222367243
QRE_it,QRE,QRE_it,0.235195036,0.222373589
QRE_it,QRE,QRE_it,0.235184113,0.222379931
QRE_it,QRE,QRE_it,0.235173197,0.222386271
QRE_it,QRE,QRE_it,0.235162288,0.222392607
QRE_it,QRE,QRE_it,0.235151385,0.222398942
QRE_it,QRE,QRE_it,0.235140489,0.222405273
QRE_it,QRE,QRE_it,0.235129599,0.222411602
QRE_it,QRE,QRE_it,0.235118716,0.222417927
QRE_it,QRE,QRE_it,0.235107839,0.222424251
QRE_it,QRE,QRE_it,0.235096969,0.222430571
QRE_it,QRE,QRE_it,0.235086106,0.222436889
QRE_it,QRE,QRE_it,0.235075249,0.222443204
QRE_it,QRE,QRE_it,0.235064399,0.222449516
QRE_it,QRE,QRE_it,0.235053555,0.222455825
QRE_it,QRE,QRE_it,0.235042718,0.222462132
QRE_it,QRE,QRE_it,0.235031887,0.222468436
QRE_it,QRE,QRE_it,0.235021063,0.222474737
QRE_it,QRE,QRE_it,0.235010245,0.222481036
QRE_it,QRE,QRE_it,0.234999434,0.222487332
QRE_it,QRE,QRE_it,0.23498863,0.222493625
QRE_it,QRE,QRE_it,0.234977831,0.222499915
QRE_it,QRE,QRE_it,0.23496704,0.222506203
QRE_it,QRE,QRE_it,0.234956255,0.222512488
QRE_it,QRE,QRE_it,0.234945476,0.22251877
QRE_it,QRE,QRE_it,0.234934704,0.22252505
QRE_it,QRE,QRE_it,0.234923938,0.222531327
QRE_it,QRE,QRE_it,0.234913179,0.222537601
QRE_it,QRE,QRE_it,0.234902426,0.222543872
QRE_it,QRE,QRE_it,0.23489168,0.222550141
QRE_it,QRE,QRE_it,0.23488094,0.222556407
QRE_it,QRE,QRE_it,0.234870207,0.22256267
QRE_it,QRE,QRE_it,0.23485948,0.222568931
QRE_it,QRE,QRE_it,0.234848759,0.222575188
QRE_it,QRE,QRE_it,0.234838045,0.222581444
QRE_it,QRE,QRE_it,0.234827337,0.222587696
QRE_it,QRE,QRE_it,0.234816636,0.222593946
QRE_it,QRE,QRE_it,0.234805941,0.222600193
QRE_it,QRE,QRE_it,0.234795253,0.222606437
QRE_it,QRE,QRE_it,0.234784571,0.222612679
QRE_it,QRE,QRE_it,0.234773895,0.222618918
QRE_it,QRE,QRE_it,0.234763226,0.222625154
QRE_it,QRE,QRE_it,0.234752563,0.222631388
QRE_it,QRE,QRE_it,0.234741906,0.222637619
QRE_it,QRE,QRE_it,0.234731256,0.222643847
QRE_it,QRE,QRE_it,0.234720612,0.222650073
QRE_it,QRE,QRE_it,0.234709975,0.222656296
QRE_it,QRE,QRE_it,0.234699344,0.222662516
QRE_it,QRE,QRE_it,0.234688719,0.222668733
QRE_it,QRE,QRE_it,0.234678101,0.222674948
QRE_it,QRE,QRE_it,0.234667489,0.22268116
QRE_it,QRE,QRE_it,0.234656883,0.22268737
QRE_it,QRE,QRE_it,0.234646284,0.222693577
QRE_it,QRE,QRE_it,0.23463569,0.222699781
QRE_it,QRE,QRE_it,0.234625104,0.222705982
QRE_it,QRE,QRE_it,0.234614523,0.222712181
QRE_it,QRE,QRE_it,0.234603949,0.222718378
QRE_it,QRE,QRE_it,0.234593381,0.222724571
QRE_it,QRE,QRE_it,0.23458282,0.222730762
QRE_it,QRE,QRE_it,0.234572264,0.22273695
QRE_it,QRE,QRE_it,0.234561715,0.222743136
QRE_it,QRE,QRE_it,0.234551173,0.222749318
QRE_it,QRE,QRE_it,0.234540636,0.222755499
QRE_it,QRE,QRE_it,0.234530106,0.222761676
QRE_it,QRE,QRE_it,0.234519582,0.222767851
QRE_it,QRE,QRE_it,0.234509065,0.222774023
QRE_it,QRE,QRE_it,0.234498553,0.222780193
QRE_it,QRE,QRE_it,0.234488048,0.22278636
QRE_it,QRE,QRE_it,0.234477549,0.222792524
QRE_it,QRE,QRE_it,0.234467057,0.222798686
QRE_it,QRE,QRE_it,0.23445657,0.222804845
QRE_it,QRE,QRE_it,0.23444609,0.222811001
QRE_it,QRE,QRE_it,0.234435616,0.222817155
QRE_it,QRE,QRE_it,0.234425148,0.222823306
QRE_it,QRE,QRE_it,0.234414686,0.222829455
QRE_it,QRE,QRE_it,0.234404231,0.222835601
QRE_it,QRE,QRE_it,0.234393782,0.222841744
QRE_it,QRE,QRE_it,0.234383339,0.222847884
QRE_it,QRE,QRE_it,0.234372902,0.222854022
QRE_it,QRE,QRE_it,0.234362471,0.222860158
QRE_it,QRE,QRE_it,0.234352047,0.22286629
QRE_it,QRE,QRE_it,0.234341629,0.222872421
QRE_it,QRE,QRE_it,0.234331216,0.222878548
QRE_it,QRE,QRE_it,0.23432081,0.222884673
QRE_it,QRE,QRE_it,0.234310411,0.222890795
QRE_it,QRE,QRE_it,0.234300017,0.222896915
QRE_it,QRE,QRE_it,0.234289629,0.222903032
QRE_it,QRE,QRE_it,0.234279248,0.222909146
QRE_it,QRE,QRE_it,0.234268873,0.222915258
QRE_it,QRE,QRE_it,0.234258504,0.222921367
QRE_it,QRE,QRE_it,0.234248141,0.222927473
QRE_it,QRE,QRE_it,0.234237784,0.222933577
QRE_it,QRE,QRE_it,0.234227433,0.222939678
QRE_it,QRE,QRE_it,0.234217088,0.222945777
QRE_it,QRE,QRE_it,0.23420675,0.222951873
QRE_it,QRE,QRE_it,0.234196417,0.222957967
QRE_it,QRE,QRE_it,0.234186091,0.222964057
QRE_it,QRE,QRE_it,0.23417577,0.222970146
QRE_it,QRE,QRE_it,0.234165456,0.222976231
QRE_it,QRE,QRE_it,0.234155148,0.222982314
QRE_it,QRE,QRE_it,0.234144846,0.222988395
