examiner_total_payoff,examiner_strategy,ex_strategy,group_id_sess,round_number,student_total_payoff,player.company_decision,st_strategy,framed,dataset,strat_concat,cell_number,payoff_round_examiner,payoff_round_student
47,Control,1,4,4,44,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
53,Don't Control,0,6,4,52,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
49,Don't Control,0,7,4,28,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
50,Control,1,8,4,48,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
56,Don't Control,0,9,4,56,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
47,Control,1,10,4,44,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
46,Control,1,11,4,24,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
47,Control,1,12,4,44,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
56,Don't Control,0,13,4,56,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
39,Don't Control,0,14,4,50,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
54,Control,1,2,5,56,Cheat,1,0,17,"Control, Cheat",1,12,2
64,Don't Control,0,3,5,62,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
61,Don't Control,0,4,5,58,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
67,Don't Control,0,6,5,66,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
63,Don't Control,0,7,5,42,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
62,Control,1,8,5,50,Cheat,1,0,17,"Control, Cheat",1,12,2
70,Don't Control,0,9,5,70,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
58,Control,1,10,5,54,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
57,Control,1,11,5,34,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
58,Control,1,12,5,54,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
59,Don't Control,0,13,5,72,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
42,Don't Control,0,14,5,66,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
66,Control,1,2,6,58,Cheat,1,0,17,"Control, Cheat",1,12,2
78,Don't Control,0,3,6,76,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
75,Don't Control,0,4,6,72,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
70,Don't Control,0,6,6,82,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
77,Don't Control,0,7,6,56,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
74,Control,1,8,6,52,Cheat,1,0,17,"Control, Cheat",1,12,2
84,Don't Control,0,9,6,84,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
69,Control,1,10,6,64,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
69,Control,1,11,6,36,Cheat,1,0,17,"Control, Cheat",1,12,2
72,Don't Control,0,12,6,68,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
73,Don't Control,0,13,6,86,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
53,Control,1,14,6,76,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
77,Control,1,2,7,68,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
92,Don't Control,0,3,7,90,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
86,Control,1,4,7,82,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
73,Don't Control,0,6,7,98,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
88,Control,1,7,7,66,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
85,Control,1,8,7,62,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
98,Don't Control,0,9,7,98,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
83,Don't Control,0,10,7,78,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
80,Control,1,11,7,46,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
86,Don't Control,0,12,7,82,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
87,Don't Control,0,13,7,100,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
65,Control,1,14,7,78,Cheat,1,0,17,"Control, Cheat",1,12,2
88,Control,1,2,8,78,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
106,Don't Control,0,3,8,104,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
100,Don't Control,0,4,8,96,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
87,Don't Control,0,6,8,112,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
102,Don't Control,0,7,8,80,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
99,Don't Control,0,8,8,76,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
112,Don't Control,0,9,8,112,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
97,Don't Control,0,10,8,92,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
91,Control,1,11,8,56,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
100,Don't Control,0,12,8,96,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
90,Don't Control,0,13,8,116,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
76,Control,1,14,8,88,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
100,Control,1,2,9,80,Cheat,1,0,17,"Control, Cheat",1,12,2
120,Don't Control,0,3,9,118,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
114,Don't Control,0,4,9,110,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
90,Don't Control,0,6,9,128,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
116,Don't Control,0,7,9,94,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
102,Don't Control,0,8,9,92,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
126,Don't Control,0,9,9,126,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
111,Don't Control,0,10,9,106,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
102,Control,1,11,9,66,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
114,Don't Control,0,12,9,110,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
93,Don't Control,0,13,9,132,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
87,Control,1,14,9,98,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
112,Control,1,2,10,82,Cheat,1,0,17,"Control, Cheat",1,12,2
134,Don't Control,0,3,10,132,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
117,Don't Control,0,4,10,126,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
104,Don't Control,0,6,10,142,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
130,Don't Control,0,7,10,108,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
113,Control,1,8,10,102,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
140,Don't Control,0,9,10,140,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
125,Don't Control,0,10,10,120,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
113,Control,1,11,10,76,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
125,Control,1,12,10,120,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
104,Control,1,13,10,142,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
101,Don't Control,0,14,10,112,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
123,Control,1,2,11,92,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
148,Don't Control,0,3,11,146,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
128,Control,1,4,11,136,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
118,Don't Control,0,6,11,156,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
144,Don't Control,0,7,11,122,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
125,Control,1,8,11,104,Cheat,1,0,17,"Control, Cheat",1,12,2
143,Don't Control,0,9,11,156,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
139,Don't Control,0,10,11,134,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
125,Control,1,11,11,78,Cheat,1,0,17,"Control, Cheat",1,12,2
136,Control,1,12,11,130,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
107,Don't Control,0,13,11,158,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
104,Don't Control,0,14,11,128,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
135,Control,1,2,12,94,Cheat,1,0,17,"Control, Cheat",1,12,2
162,Don't Control,0,3,12,160,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
139,Control,1,4,12,146,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
132,Don't Control,0,6,12,170,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
158,Don't Control,0,7,12,136,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
136,Control,1,8,12,114,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
154,Control,1,9,12,166,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
153,Don't Control,0,10,12,148,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
136,Control,1,11,12,88,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
147,Control,1,12,12,140,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
119,Control,1,13,12,160,Cheat,1,0,17,"Control, Cheat",1,12,2
116,Control,1,14,12,130,Cheat,1,0,17,"Control, Cheat",1,12,2
147,Control,1,2,13,96,Cheat,1,0,17,"Control, Cheat",1,12,2
176,Don't Control,0,3,13,174,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
153,Don't Control,0,4,13,160,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
135,Don't Control,0,6,13,186,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
172,Don't Control,0,7,13,150,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
147,Control,1,8,13,124,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
165,Control,1,9,13,176,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
167,Don't Control,0,10,13,162,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
147,Control,1,11,13,98,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
161,Don't Control,0,12,13,154,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
130,Control,1,13,13,170,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
127,Control,1,14,13,140,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
158,Control,1,2,14,106,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
190,Don't Control,0,3,14,188,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
167,Don't Control,0,4,14,174,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
138,Don't Control,0,6,14,202,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
186,Don't Control,0,7,14,164,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
161,Don't Control,0,8,14,138,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
179,Don't Control,0,9,14,190,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
181,Don't Control,0,10,14,176,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
158,Control,1,11,14,108,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
175,Don't Control,0,12,14,168,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
142,Control,1,13,14,172,Cheat,1,0,17,"Control, Cheat",1,12,2
139,Control,1,14,14,142,Cheat,1,0,17,"Control, Cheat",1,12,2
169,Control,1,2,15,116,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
204,Don't Control,0,3,15,202,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
181,Don't Control,0,4,15,188,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
141,Don't Control,0,6,15,218,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
200,Don't Control,0,7,15,178,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
175,Don't Control,0,8,15,152,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
193,Don't Control,0,9,15,204,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
195,Don't Control,0,10,15,190,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
169,Control,1,11,15,118,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
186,Control,1,12,15,178,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
145,Don't Control,0,13,15,188,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
151,Control,1,14,15,144,Cheat,1,0,17,"Control, Cheat",1,12,2
180,Control,1,2,16,126,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
218,Don't Control,0,3,16,216,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
195,Don't Control,0,4,16,202,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
152,Control,1,6,16,228,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
214,Don't Control,0,7,16,192,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
189,Don't Control,0,8,16,166,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
207,Don't Control,0,9,16,218,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
209,Don't Control,0,10,16,204,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
180,Control,1,11,16,128,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
200,Don't Control,0,12,16,192,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
157,Control,1,13,16,190,Cheat,1,0,17,"Control, Cheat",1,12,2
162,Control,1,14,16,154,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
191,Control,1,2,17,136,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
232,Don't Control,0,3,17,230,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
209,Don't Control,0,4,17,216,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
163,Control,1,6,17,238,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
228,Don't Control,0,7,17,206,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
203,Don't Control,0,8,17,180,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
221,Don't Control,0,9,17,232,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
223,Don't Control,0,10,17,218,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
191,Control,1,11,17,138,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
211,Control,1,12,17,202,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
171,Don't Control,0,13,17,204,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
173,Control,1,14,17,164,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
202,Control,1,2,18,146,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
246,Don't Control,0,3,18,244,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
212,Don't Control,0,4,18,232,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
174,Control,1,6,18,248,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
242,Don't Control,0,7,18,220,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
206,Don't Control,0,8,18,196,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
235,Don't Control,0,9,18,246,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
237,Don't Control,0,10,18,232,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
202,Control,1,11,18,148,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
222,Control,1,12,18,212,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
185,Don't Control,0,13,18,218,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
184,Control,1,14,18,174,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
216,Don't Control,0,2,19,160,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
260,Don't Control,0,3,19,258,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
223,Control,1,4,19,242,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
185,Control,1,6,19,258,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
256,Don't Control,0,7,19,234,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
217,Control,1,8,19,206,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
249,Don't Control,0,9,19,260,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
251,Don't Control,0,10,19,246,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
213,Control,1,11,19,158,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
233,Control,1,12,19,222,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
199,Don't Control,0,13,19,232,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
187,Don't Control,0,14,19,190,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
219,Don't Control,0,2,20,176,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
274,Don't Control,0,3,20,272,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
234,Control,1,4,20,252,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
199,Don't Control,0,6,20,272,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
270,Don't Control,0,7,20,248,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
228,Control,1,8,20,216,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
252,Don't Control,0,9,20,276,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
265,Don't Control,0,10,20,260,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
224,Control,1,11,20,168,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
247,Don't Control,0,12,20,236,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
202,Don't Control,0,13,20,248,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
199,Control,1,14,20,192,Cheat,1,0,17,"Control, Cheat",1,12,2
230,Control,1,2,21,186,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
288,Don't Control,0,3,21,286,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
245,Control,1,4,21,262,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
213,Don't Control,0,6,21,286,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
273,Don't Control,0,7,21,264,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
239,Control,1,8,21,226,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
263,Control,1,9,21,286,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
279,Don't Control,0,10,21,274,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
235,Control,1,11,21,178,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
261,Don't Control,0,12,21,250,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
205,Don't Control,0,13,21,264,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
211,Control,1,14,21,194,Cheat,1,0,17,"Control, Cheat",1,12,2
241,Control,1,2,22,196,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
302,Don't Control,0,3,22,300,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
256,Control,1,4,22,272,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
227,Don't Control,0,6,22,300,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
287,Don't Control,0,7,22,278,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
253,Don't Control,0,8,22,240,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
274,Control,1,9,22,296,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
282,Don't Control,0,10,22,290,Cheat,1,0,17,"Don't Control, Cheat",3,3,16
246,Control,1,11,22,188,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
275,Don't Control,0,12,22,264,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
217,Control,1,13,22,266,Cheat,1,0,17,"Control, Cheat",1,12,2
222,Control,1,14,22,204,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
253,Control,1,2,23,198,Cheat,1,0,17,"Control, Cheat",1,12,2
316,Don't Control,0,3,23,314,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
267,Control,1,4,23,282,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
241,Don't Control,0,6,23,314,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
301,Don't Control,0,7,23,292,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
267,Don't Control,0,8,23,254,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
285,Control,1,9,23,306,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
293,Control,1,10,23,300,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
260,Don't Control,0,11,23,202,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
289,Don't Control,0,12,23,278,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
231,Don't Control,0,13,23,280,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
234,Control,1,14,23,206,Cheat,1,0,17,"Control, Cheat",1,12,2
264,Control,1,2,24,208,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
330,Don't Control,0,3,24,328,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
278,Control,1,4,24,292,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
255,Don't Control,0,6,24,328,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
315,Don't Control,0,7,24,306,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
281,Don't Control,0,8,24,268,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
299,Don't Control,0,9,24,320,Don't Cheat,0,0,17,"Don't Control, Don't Cheat",4,14,14
304,Control,1,10,24,310,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
271,Control,1,11,24,212,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
300,Control,1,12,24,288,Don't Cheat,0,0,17,"Control, Don't Cheat",2,11,10
