participant_id_in_session,participant_code,participant_time_started,player_id,player_total_payoff,player_tax_office_decision,player_company_decision,p1s1,p2s1,s1,s2,group_id_in_subsession,round_number,session_code,framed,dataset,game_id,p1s1_cumulative,p2s1_cumulative,gender,p1_payoff,p2_payoff,degree_str,degree,Age,age_str,nationality,s1_cumulative,s1_freq,Framing,treatment
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,84,Don't Control,,0,0,0,1,4,6,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,84,,Don't Cheat,0,0,0,1,4,6,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,98,Don't Control,,0,0,0,1,4,7,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,98,,Don't Cheat,0,0,0,1,4,7,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,112,Don't Control,,0,0,0,1,4,8,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,112,,Don't Cheat,0,0,0,1,4,8,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,126,Don't Control,,0,0,0,1,4,9,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,126,,Don't Cheat,0,0,0,1,4,9,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,140,Don't Control,,0,0,0,1,4,10,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,140,,Don't Cheat,0,0,0,1,4,10,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,154,Don't Control,,0,0,0,1,4,11,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,154,,Don't Cheat,0,0,0,1,4,11,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,168,Don't Control,,0,0,0,1,4,12,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,168,,Don't Cheat,0,0,0,1,4,12,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,182,Don't Control,,0,0,0,1,4,13,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,182,,Don't Cheat,0,0,0,1,4,13,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,196,Don't Control,,0,0,0,1,4,14,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,196,,Don't Cheat,0,0,0,1,4,14,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,210,Don't Control,,0,0,0,1,4,15,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,210,,Don't Cheat,0,0,0,1,4,15,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,224,Don't Control,,0,0,0,1,4,16,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,224,,Don't Cheat,0,0,0,1,4,16,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,238,Don't Control,,0,0,0,1,4,17,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,238,,Don't Cheat,0,0,0,1,4,17,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,252,Don't Control,,0,0,0,1,4,18,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,252,,Don't Cheat,0,0,0,1,4,18,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,266,Don't Control,,0,0,0,1,4,19,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,266,,Don't Cheat,0,0,0,1,4,19,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,280,Don't Control,,0,0,0,1,4,20,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,280,,Don't Cheat,0,0,0,1,4,20,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,294,Don't Control,,0,0,0,1,4,21,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,294,,Don't Cheat,0,0,0,1,4,21,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,308,Don't Control,,0,0,0,1,4,22,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,308,,Don't Cheat,0,0,0,1,4,22,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,322,Don't Control,,0,0,0,1,4,23,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,322,,Don't Cheat,0,0,0,1,4,23,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,336,Don't Control,,0,0,0,1,4,24,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,336,,Don't Cheat,0,0,0,1,4,24,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,350,Don't Control,,0,0,0,1,4,25,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,350,,Don't Cheat,0,0,0,1,4,25,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,364,Don't Control,,0,0,0,1,4,26,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,364,,Don't Cheat,0,0,0,1,4,26,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,378,Don't Control,,0,0,0,1,4,27,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,378,,Don't Cheat,0,0,0,1,4,27,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,392,Don't Control,,0,0,0,1,4,28,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,392,,Don't Cheat,0,0,0,1,4,28,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,406,Don't Control,,0,0,0,1,4,29,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,406,,Don't Cheat,0,0,0,1,4,29,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,420,Don't Control,,0,0,0,1,4,30,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,420,,Don't Cheat,0,0,0,1,4,30,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,434,Don't Control,,0,0,0,1,4,31,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,434,,Don't Cheat,0,0,0,1,4,31,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,448,Don't Control,,0,0,0,1,4,32,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,448,,Don't Cheat,0,0,0,1,4,32,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,462,Don't Control,,0,0,0,1,4,33,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,462,,Don't Cheat,0,0,0,1,4,33,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,476,Don't Control,,0,0,0,1,4,34,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,476,,Don't Cheat,0,0,0,1,4,34,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,490,Don't Control,,0,0,0,1,4,35,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,490,,Don't Cheat,0,0,0,1,4,35,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,504,Don't Control,,0,0,0,1,4,36,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,504,,Don't Cheat,0,0,0,1,4,36,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,518,Don't Control,,0,0,0,1,4,37,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,518,,Don't Cheat,0,0,0,1,4,37,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,532,Don't Control,,0,0,0,1,4,38,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,532,,Don't Cheat,0,0,0,1,4,38,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,546,Don't Control,,0,0,0,1,4,39,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,546,,Don't Cheat,0,0,0,1,4,39,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,560,Don't Control,,0,0,0,1,4,40,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,560,,Don't Cheat,0,0,0,1,4,40,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,574,Don't Control,,0,0,0,1,4,41,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,574,,Don't Cheat,0,0,0,1,4,41,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,588,Don't Control,,0,0,0,1,4,42,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,588,,Don't Cheat,0,0,0,1,4,42,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,602,Don't Control,,0,0,0,1,4,43,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,602,,Don't Cheat,0,0,0,1,4,43,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,616,Don't Control,,0,0,0,1,4,44,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,616,,Don't Cheat,0,0,0,1,4,44,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,630,Don't Control,,0,0,0,1,4,45,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,630,,Don't Cheat,0,0,0,1,4,45,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,644,Don't Control,,0,0,0,1,4,46,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,644,,Don't Cheat,0,0,0,1,4,46,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,658,Don't Control,,0,0,0,1,4,47,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,658,,Don't Cheat,0,0,0,1,4,47,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,672,Don't Control,,0,0,0,1,4,48,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,672,,Don't Cheat,0,0,0,1,4,48,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,686,Don't Control,,0,0,0,1,4,49,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,686,,Don't Cheat,0,0,0,1,4,49,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,700,Don't Control,,0,0,0,1,4,50,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,700,,Don't Cheat,0,0,0,1,4,50,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,714,Don't Control,,0,0,0,1,4,51,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,714,,Don't Cheat,0,0,0,1,4,51,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,728,Don't Control,,0,0,0,1,4,52,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,728,,Don't Cheat,0,0,0,1,4,52,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,742,Don't Control,,0,0,0,1,4,53,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,742,,Don't Cheat,0,0,0,1,4,53,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,756,Don't Control,,0,0,0,1,4,54,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,756,,Don't Cheat,0,0,0,1,4,54,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,770,Don't Control,,0,0,0,1,4,55,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,770,,Don't Cheat,0,0,0,1,4,55,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,784,Don't Control,,0,0,0,1,4,56,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,784,,Don't Cheat,0,0,0,1,4,56,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,798,Don't Control,,0,0,0,1,4,57,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,798,,Don't Cheat,0,0,0,1,4,57,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,812,Don't Control,,0,0,0,1,4,58,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,812,,Don't Cheat,0,0,0,1,4,58,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,826,Don't Control,,0,0,0,1,4,59,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,826,,Don't Cheat,0,0,0,1,4,59,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,840,Don't Control,,0,0,0,1,4,60,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,840,,Don't Cheat,0,0,0,1,4,60,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,854,Don't Control,,0,0,0,1,4,61,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,854,,Don't Cheat,0,0,0,1,4,61,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,868,Don't Control,,0,0,0,1,4,62,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,868,,Don't Cheat,0,0,0,1,4,62,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,882,Don't Control,,0,0,0,1,4,63,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,882,,Don't Cheat,0,0,0,1,4,63,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,896,Don't Control,,0,0,0,1,4,64,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,896,,Don't Cheat,0,0,0,1,4,64,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,910,Don't Control,,0,0,0,1,4,65,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,910,,Don't Cheat,0,0,0,1,4,65,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,924,Don't Control,,0,0,0,1,4,66,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,924,,Don't Cheat,0,0,0,1,4,66,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,938,Don't Control,,0,0,0,1,4,67,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,938,,Don't Cheat,0,0,0,1,4,67,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,952,Don't Control,,0,0,0,1,4,68,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,952,,Don't Cheat,0,0,0,1,4,68,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,966,Don't Control,,0,0,0,1,4,69,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
8,qkypffhk,2021-03-15 10:12:13.165277+00:00,2,966,,Don't Cheat,0,0,0,1,4,69,7igvdhlu,1,15,154,0,0,1,0,14,International Business and Social Siences,20,2,18-24,Germany,0,0,1,framed
7,3fmd8mik,2021-03-15 10:12:12.998267+00:00,1,980,Don't Control,,0,0,0,1,4,70,7igvdhlu,1,15,154,0,0,1,14,0,Geschichte,39,3,25-34,Germany,0,0,1,framed
