id_in_session_p1,id_in_session_p2,participant_code_p1,participant_code_p2,total_payoff_p1,total_payoff_p2,payoff_round_p1,payoff_round_p2,examiner_decision,student_decision,Cell,p1s1,p1s2,p2s1,p2s2,pf_diff_p1_val,pf_diff_p2_val,pf_diff_p1_abs,pf_diff_p2_abs,pf_diff_p1_s,pf_diff_p2_s,game_id,round_number,framing
1,2,265l99ai,2fsj9qvt,770,782,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,56,1
3,4,7xjh9hwo,e8jis7nf,613,554,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,56,1
5,6,zo9j0hsi,iyu7t1vc,587,578,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,56,1
7,8,3fmd8mik,qkypffhk,784,784,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,56,1
9,10,r3oyr52t,3u51j68w,632,798,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,56,1
11,12,xtfge1ys,i2nn9ow6,685,508,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xtfge1ysi2nn9ow6,56,1
13,14,uwz2vbjr,b7ctrqau,619,564,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,56,1
15,16,ipmny9rq,i18sqw1f,781,780,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,56,1
17,18,ouaa8yuq,qxal8ioj,650,694,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,ouaa8yuqqxal8ioj,56,1
19,20,oy8wn5im,y9iygxxf,707,698,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,oy8wn5imy9iygxxf,56,1
21,22,9smjkz19,6ub1usmw,773,786,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,56,1
23,24,0bmasffv,6zqxv643,691,660,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,56,1
25,26,sj2ft9f6,6fsse8c1,581,430,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,sj2ft9f66fsse8c1,56,1
27,28,rj5j60np,i7rlg7cc,647,618,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,56,1
1,2,265l99ai,2fsj9qvt,784,796,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,57,1
3,4,7xjh9hwo,e8jis7nf,624,564,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,57,1
5,6,zo9j0hsi,iyu7t1vc,599,580,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,zo9j0hsiiyu7t1vc,57,1
7,8,3fmd8mik,qkypffhk,798,798,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,57,1
9,10,r3oyr52t,3u51j68w,646,812,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,57,1
11,12,xtfge1ys,i2nn9ow6,699,522,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xtfge1ysi2nn9ow6,57,1
13,14,uwz2vbjr,b7ctrqau,630,574,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,57,1
15,16,ipmny9rq,i18sqw1f,795,794,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,57,1
17,18,ouaa8yuq,qxal8ioj,662,696,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,ouaa8yuqqxal8ioj,57,1
19,20,oy8wn5im,y9iygxxf,721,712,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,57,1
21,22,9smjkz19,6ub1usmw,787,800,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,57,1
23,24,0bmasffv,6zqxv643,705,674,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,57,1
25,26,sj2ft9f6,6fsse8c1,593,432,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,sj2ft9f66fsse8c1,57,1
27,28,rj5j60np,i7rlg7cc,658,628,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,57,1
1,2,265l99ai,2fsj9qvt,798,810,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,58,1
3,4,7xjh9hwo,e8jis7nf,635,574,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,58,1
5,6,zo9j0hsi,iyu7t1vc,611,582,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,zo9j0hsiiyu7t1vc,58,1
7,8,3fmd8mik,qkypffhk,812,812,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,58,1
9,10,r3oyr52t,3u51j68w,660,826,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,58,1
11,12,xtfge1ys,i2nn9ow6,713,536,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,xtfge1ysi2nn9ow6,58,1
13,14,uwz2vbjr,b7ctrqau,641,584,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,58,1
15,16,ipmny9rq,i18sqw1f,809,808,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,58,1
17,18,ouaa8yuq,qxal8ioj,674,698,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,ouaa8yuqqxal8ioj,58,1
19,20,oy8wn5im,y9iygxxf,735,726,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,58,1
21,22,9smjkz19,6ub1usmw,801,814,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,58,1
23,24,0bmasffv,6zqxv643,719,688,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,58,1
25,26,sj2ft9f6,6fsse8c1,604,442,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,sj2ft9f66fsse8c1,58,1
27,28,rj5j60np,i7rlg7cc,669,638,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,58,1
1,2,265l99ai,2fsj9qvt,812,824,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,59,1
3,4,7xjh9hwo,e8jis7nf,646,584,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,59,1
5,6,zo9j0hsi,iyu7t1vc,622,592,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,59,1
7,8,3fmd8mik,qkypffhk,826,826,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,59,1
9,10,r3oyr52t,3u51j68w,674,840,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,59,1
11,12,xtfge1ys,i2nn9ow6,724,546,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xtfge1ysi2nn9ow6,59,1
13,14,uwz2vbjr,b7ctrqau,652,594,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,59,1
15,16,ipmny9rq,i18sqw1f,823,822,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,59,1
17,18,ouaa8yuq,qxal8ioj,686,700,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,ouaa8yuqqxal8ioj,59,1
19,20,oy8wn5im,y9iygxxf,749,740,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,59,1
21,22,9smjkz19,6ub1usmw,815,828,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,59,1
23,24,0bmasffv,6zqxv643,733,702,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,59,1
25,26,sj2ft9f6,6fsse8c1,616,444,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,sj2ft9f66fsse8c1,59,1
27,28,rj5j60np,i7rlg7cc,680,648,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,59,1
1,2,265l99ai,2fsj9qvt,826,838,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,60,1
3,4,7xjh9hwo,e8jis7nf,657,594,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,60,1
5,6,zo9j0hsi,iyu7t1vc,633,602,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,60,1
7,8,3fmd8mik,qkypffhk,840,840,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,60,1
9,10,r3oyr52t,3u51j68w,688,854,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,60,1
11,12,xtfge1ys,i2nn9ow6,727,562,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,xtfge1ysi2nn9ow6,60,1
13,14,uwz2vbjr,b7ctrqau,663,604,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,60,1
15,16,ipmny9rq,i18sqw1f,837,836,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,60,1
17,18,ouaa8yuq,qxal8ioj,697,710,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ouaa8yuqqxal8ioj,60,1
19,20,oy8wn5im,y9iygxxf,760,750,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,oy8wn5imy9iygxxf,60,1
21,22,9smjkz19,6ub1usmw,829,842,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,60,1
23,24,0bmasffv,6zqxv643,747,716,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,60,1
25,26,sj2ft9f6,6fsse8c1,628,446,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,sj2ft9f66fsse8c1,60,1
27,28,rj5j60np,i7rlg7cc,691,658,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,60,1
1,2,265l99ai,2fsj9qvt,840,852,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,61,1
3,4,7xjh9hwo,e8jis7nf,668,604,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,61,1
5,6,zo9j0hsi,iyu7t1vc,644,612,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,61,1
7,8,3fmd8mik,qkypffhk,854,854,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,61,1
9,10,r3oyr52t,3u51j68w,702,868,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,61,1
11,12,xtfge1ys,i2nn9ow6,739,564,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,xtfge1ysi2nn9ow6,61,1
13,14,uwz2vbjr,b7ctrqau,674,614,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,61,1
15,16,ipmny9rq,i18sqw1f,851,850,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,61,1
17,18,ouaa8yuq,qxal8ioj,708,720,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,ouaa8yuqqxal8ioj,61,1
19,20,oy8wn5im,y9iygxxf,774,764,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,61,1
21,22,9smjkz19,6ub1usmw,843,856,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,61,1
23,24,0bmasffv,6zqxv643,761,730,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,61,1
25,26,sj2ft9f6,6fsse8c1,631,462,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,sj2ft9f66fsse8c1,61,1
27,28,rj5j60np,i7rlg7cc,702,668,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,61,1
1,2,265l99ai,2fsj9qvt,854,866,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,62,1
3,4,7xjh9hwo,e8jis7nf,679,614,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,62,1
5,6,zo9j0hsi,iyu7t1vc,655,622,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,62,1
7,8,3fmd8mik,qkypffhk,868,868,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,62,1
9,10,r3oyr52t,3u51j68w,716,882,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,62,1
11,12,xtfge1ys,i2nn9ow6,750,574,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xtfge1ysi2nn9ow6,62,1
13,14,uwz2vbjr,b7ctrqau,685,624,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,62,1
15,16,ipmny9rq,i18sqw1f,865,864,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,62,1
17,18,ouaa8yuq,qxal8ioj,722,734,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ouaa8yuqqxal8ioj,62,1
19,20,oy8wn5im,y9iygxxf,788,778,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,62,1
21,22,9smjkz19,6ub1usmw,857,870,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,62,1
23,24,0bmasffv,6zqxv643,775,744,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,62,1
25,26,sj2ft9f6,6fsse8c1,642,472,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,sj2ft9f66fsse8c1,62,1
27,28,rj5j60np,i7rlg7cc,713,678,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,62,1
1,2,265l99ai,2fsj9qvt,868,880,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,63,1
3,4,7xjh9hwo,e8jis7nf,690,624,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,63,1
5,6,zo9j0hsi,iyu7t1vc,658,638,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,zo9j0hsiiyu7t1vc,63,1
7,8,3fmd8mik,qkypffhk,882,882,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,63,1
9,10,r3oyr52t,3u51j68w,730,896,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,63,1
11,12,xtfge1ys,i2nn9ow6,761,584,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xtfge1ysi2nn9ow6,63,1
13,14,uwz2vbjr,b7ctrqau,696,634,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,63,1
15,16,ipmny9rq,i18sqw1f,879,878,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,63,1
17,18,ouaa8yuq,qxal8ioj,736,748,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ouaa8yuqqxal8ioj,63,1
19,20,oy8wn5im,y9iygxxf,802,792,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,oy8wn5imy9iygxxf,63,1
21,22,9smjkz19,6ub1usmw,871,884,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,63,1
23,24,0bmasffv,6zqxv643,789,758,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,63,1
25,26,sj2ft9f6,6fsse8c1,653,482,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,sj2ft9f66fsse8c1,63,1
27,28,rj5j60np,i7rlg7cc,724,688,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,63,1
1,2,265l99ai,2fsj9qvt,882,894,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,64,1
3,4,7xjh9hwo,e8jis7nf,701,634,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,64,1
5,6,zo9j0hsi,iyu7t1vc,669,648,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,64,1
7,8,3fmd8mik,qkypffhk,896,896,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,64,1
9,10,r3oyr52t,3u51j68w,744,910,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,64,1
11,12,xtfge1ys,i2nn9ow6,772,594,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xtfge1ysi2nn9ow6,64,1
13,14,uwz2vbjr,b7ctrqau,707,644,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,64,1
15,16,ipmny9rq,i18sqw1f,893,892,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,64,1
17,18,ouaa8yuq,qxal8ioj,750,762,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ouaa8yuqqxal8ioj,64,1
19,20,oy8wn5im,y9iygxxf,813,802,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,oy8wn5imy9iygxxf,64,1
21,22,9smjkz19,6ub1usmw,885,898,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,64,1
23,24,0bmasffv,6zqxv643,803,772,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,0bmasffv6zqxv643,64,1
25,26,sj2ft9f6,6fsse8c1,656,498,3,16,Don't Control,Cheat,3,0,1,1,0,-13,13,1,1.3,1,-1.3,sj2ft9f66fsse8c1,64,1
27,28,rj5j60np,i7rlg7cc,735,698,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,64,1
1,2,265l99ai,2fsj9qvt,896,908,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,65,1
3,4,7xjh9hwo,e8jis7nf,712,644,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,65,1
5,6,zo9j0hsi,iyu7t1vc,683,662,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,zo9j0hsiiyu7t1vc,65,1
7,8,3fmd8mik,qkypffhk,910,910,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,65,1
9,10,r3oyr52t,3u51j68w,758,924,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,65,1
11,12,xtfge1ys,i2nn9ow6,784,596,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,xtfge1ysi2nn9ow6,65,1
13,14,uwz2vbjr,b7ctrqau,718,654,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,65,1
15,16,ipmny9rq,i18sqw1f,907,906,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,65,1
17,18,ouaa8yuq,qxal8ioj,764,776,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ouaa8yuqqxal8ioj,65,1
19,20,oy8wn5im,y9iygxxf,824,812,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,oy8wn5imy9iygxxf,65,1
21,22,9smjkz19,6ub1usmw,899,912,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,65,1
23,24,0bmasffv,6zqxv643,814,782,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,0bmasffv6zqxv643,65,1
25,26,sj2ft9f6,6fsse8c1,670,512,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,sj2ft9f66fsse8c1,65,1
27,28,rj5j60np,i7rlg7cc,746,708,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,65,1
1,2,265l99ai,2fsj9qvt,910,922,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,66,1
3,4,7xjh9hwo,e8jis7nf,724,646,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,7xjh9hwoe8jis7nf,66,1
5,6,zo9j0hsi,iyu7t1vc,695,664,12,2,Control,Cheat,1,1,0,1,0,10,-10,0.769230769,1,-0.769230769,1,zo9j0hsiiyu7t1vc,66,1
7,8,3fmd8mik,qkypffhk,924,924,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,66,1
9,10,r3oyr52t,3u51j68w,772,938,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,r3oyr52t3u51j68w,66,1
11,12,xtfge1ys,i2nn9ow6,795,606,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,xtfge1ysi2nn9ow6,66,1
13,14,uwz2vbjr,b7ctrqau,729,664,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,uwz2vbjrb7ctrqau,66,1
15,16,ipmny9rq,i18sqw1f,921,920,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ipmny9rqi18sqw1f,66,1
17,18,ouaa8yuq,qxal8ioj,778,790,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,ouaa8yuqqxal8ioj,66,1
19,20,oy8wn5im,y9iygxxf,835,822,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,oy8wn5imy9iygxxf,66,1
21,22,9smjkz19,6ub1usmw,913,926,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,9smjkz196ub1usmw,66,1
23,24,0bmasffv,6zqxv643,825,792,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,0bmasffv6zqxv643,66,1
25,26,sj2ft9f6,6fsse8c1,684,526,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,sj2ft9f66fsse8c1,66,1
27,28,rj5j60np,i7rlg7cc,757,718,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,rj5j60npi7rlg7cc,66,1
1,2,265l99ai,2fsj9qvt,924,936,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,265l99ai2fsj9qvt,67,1
3,4,7xjh9hwo,e8jis7nf,735,656,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,7xjh9hwoe8jis7nf,67,1
5,6,zo9j0hsi,iyu7t1vc,706,674,11,10,Control,Don't Cheat,2,1,0,0,1,1,-1,0.076923077,0.1,-0.076923077,0.1,zo9j0hsiiyu7t1vc,67,1
7,8,3fmd8mik,qkypffhk,938,938,14,14,Don't Control,Don't Cheat,4,0,1,0,1,0,0,0,0,0,0,3fmd8mikqkypffhk,67,1
